sku,sku_name,category,supplier_id,location_id,storage_bin,quantity_kg,reorder_level_kg,unit_cost_myr,last_restocked,expiry_date,is_hazardous
SKU-00262,Spill Kit 20L,ELECTRONICS,SUP-046,LOC-020,WH-T-BIN-62,140.0,0.0,489.23,2026-03-16,,false
SKU-00263,Epoxy Resin 1L,FOOD_DRY,SUP-166,LOC-003,WH-C-BIN-63,90.0,15.0,349.45,2026-03-31,2026-05-18,false
SKU-00264,,FOOD_COLD,SUP-168,LOC-013,WH-M-BIN-64,5.0,15.0,29.79,2026-03-10,,false
SKU-00265,Temperature Logger,PACKAGING,SUP-042,LOC-006,WH-F-BIN-65,369.0,25.0,278.34,2026-05-31,,false
SKU-00266,,MACHINERY_PARTS,SUP-004,LOC-013,WH-M-BIN-66,9.0,15.0,389.94,2026-01-05,,false
SKU-00267,Welding Rod 3.2mm,PPE,SUP-109,LOC-013,WH-M-BIN-67,47.0,0.0,483.70,2026-03-02,,false
SKU-00268,Compressed Air Hose,CLEANING,SUP-096,LOC-017,WH-Q-BIN-68,262.0,0,91.11,2026-05-11,,false
SKU-00269,First Aid Refill,MEDICAL,SUP-137,LOC-014,WH-N-BIN-69,216.0,0.0,472.94,2026-05-06,2027-07-23,false
SKU-00270,Racking Beam 2.4m,RAW_MATERIALS,SUP-158,LOC-017,WH-Q-BIN-70,466.0,40.0,33.80,2026-02-20,2026-05-20,false
SKU-00271,Stretch Hood Film,CHEMICALS,SUP-094,Warehouse O,WH-O-BIN-71,475.0,10.0,540.65,2026-06-19,,false
SKU-00272,,ELECTRONICS,SUP-076,LOC-006,WH-F-BIN-72,11.0,20.0,287.08,2026-06-16,2026-09-21,false
SKU-00273,Dock Bumpers Pair,FOOD_DRY,SUP-190,Warehouse R,WH-R-BIN-73,18.0,25.0,507.07,2026-03-07,,false
SKU-00274,Floor Marking Paint,FOOD_COLD,SUP-089,LOC-009,WH-I-BIN-74,372.0,25.0,745.95,2026-02-11,,false
SKU-00275,Battery Charger 24V,PACKAGING,SUP-118,LOC-019,WH-S-BIN-75,59.0,10.0,781.52,2026-01-13,2026-04-09,false
SKU-00276,Mesh Security Cage,MACHINERY_PARTS,SUP-098,Warehouse D,WH-D-BIN-76,21.0,30.0,19.86,2026-04-21,,false
SKU-00277,,PPE,SUP-111,LOC-003,WH-C-BIN-77,5.0,10.0,432.25,2026-04-24,,false
SKU-00278,Pallet Strap Tool,CLEANING,SUP-096,LOC-002,WH-B-BIN-78,262.0,30.0,551.71,2026-05-09,,false
SKU-00279,Coolant Concentrate,MEDICAL,SUP-129,LOC-009,WH-I-BIN-79,43.0,0,219.60,2026-03-13,,false
SKU-00280,Wheel Chock Rubber,RAW_MATERIALS,SUP-005,LOC-007,WH-G-BIN-80,232.0,0,632.63,2026-01-14,,false
SKU-00281,Steel Bolt M8,CHEMICALS,SUP-025,LOC-011,WH-K-BIN-01,6.0,15.0,583.07,2026-01-21,,false
SKU-00282,,ELECTRONICS,SUP-108,LOC-019,WH-S-BIN-02,324.0,40.0,12.03,2026-03-30,,false
SKU-00283,Industrial Solvent 5L,FOOD_DRY,SUP-089,LOC-011,WH-K-BIN-03,8.0,16.0,206.04,2026-06-17,2027-02-10,false
SKU-00284,Forklift Battery 24V,FOOD_COLD,SUP-021,LOC-019,WH-S-BIN-04,269.0,0,296.61,2026-04-12,2027-04-23,false
SKU-00285,Safety Gloves L,PACKAGING,SUP-116,LOC-011,WH-K-BIN-05,38.0,0,346.36,2026-06-20,,false
SKU-00286,Conveyor Belt Patch,MACHINERY_PARTS,SUP-143,LOC-010,WH-J-BIN-06,271.0,40.0,303.99,2026-05-25,,false
SKU-00287,Shrink Wrap Film Roll,PPE,SUP-102,LOC-004,WH-D-BIN-07,128.0,15.0,613.97,2026-03-15,2026-10-15,false
SKU-00288,,CLEANING,SUP-105,LOC-018,WH-R-BIN-08,404.0,20.0,616.86,2026-01-15,,false
SKU-00289,Dock Leveler Seal,MEDICAL,SUP-171,LOC-004,WH-D-BIN-09,344.0,40.0,314.95,2026-03-14,,false
SKU-00290,LED Warehouse Light,RAW_MATERIALS,SUP-194,LOC-016,WH-P-BIN-10,166.0,25.0,143.75,2026-04-13,,false
SKU-00291,Nitrile Gloves Box,CHEMICALS,SUP-137,LOC-001,WH-A-BIN-11,191.0,0.0,547.31,2026-05-31,,true
SKU-00292,Pallet Jack Wheel,ELECTRONICS,SUP-108,LOC-014,WH-N-BIN-12,116.0,25.0,403.68,2026-06-05,2027-06-08,false
SKU-00293,Barcode Scanner,FOOD_DRY,SUP-147,LOC-020,WH-T-BIN-13,229.0,40.0,501.15,2026-01-01,2027-05-13,false
SKU-00294,Fire Extinguisher 4kg,FOOD_COLD,SUP-095,LOC-003,WH-C-BIN-14,400.0,10.0,410.05,2026-05-07,,false
SKU-00295,PVC Pipe 50mm,PACKAGING,SUP-118,LOC-006,WH-F-BIN-15,390.0,20.0,737.27,2026-04-04,,false
SKU-00296,Rubber Gasket Set,MACHINERY_PARTS,SUP-076,LOC-005,WH-E-BIN-16,8.0,0,356.04,2026-04-25,,false
SKU-00297,Cable Tie Assorted,PPE,SUP-119,LOC-006,WH-F-BIN-17,20.0,30.0,727.29,2026-04-24,,false
SKU-00298,Dust Mask N95 Pack,CLEANING,SUP-185,LOC-015,WH-O-BIN-18,23.0,10.0,416.77,2026-02-25,,false
SKU-00299,Wooden Pallet Std,MEDICAL,SUP-019,LOC-013,WH-M-BIN-19,233.0,0,573.20,2026-01-21,,false
SKU-00300,Steel Shelving Unit,RAW_MATERIALS,SUP-183,LOC-018,WH-R-BIN-20,244.0,0,319.92,2026-06-15,,false
SKU-00301,Hand Truck,CHEMICALS,SUP-103,LOC-012,WH-L-BIN-21,494.0,40.0,101.00,2026-05-19,,false
SKU-00302,Spill Kit 20L,ELECTRONICS,SUP-193,LOC-019,WH-S-BIN-22,77.0,0.0,115.28,2026-04-24,,false
SKU-00303,Epoxy Resin 1L,FOOD_DRY,SUP-054,LOC-016,WH-P-BIN-23,69.0,20.0,567.85,2026-04-24,,false
SKU-00304,Chain Block 1T,FOOD_COLD,SUP-088,LOC-009,WH-I-BIN-24,372.0,20.0,455.45,2026-01-24,,false
SKU-00305,Temperature Logger,PACKAGING,SUP-195,LOC-002,WH-B-BIN-25,95.0,15.0,297.94,2026-03-25,2026-03-05,false
SKU-00306,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-079,LOC-010,WH-J-BIN-26,101.0,40.0,539.28,2026-05-17,,false
SKU-00307,Welding Rod 3.2mm,PPE,SUP-038,LOC-005,WH-E-BIN-27,169.0,30.0,467.42,2026-05-19,2026-11-11,false
SKU-00308,Compressed Air Hose,CLEANING,SUP-004,LOC-019,WH-S-BIN-28,206.0,20.0,325.86,2026-01-18,,false
SKU-00309,,MEDICAL,SUP-089,LOC-006,WH-F-BIN-29,99.0,40.0,303.63,2026-02-21,,false
SKU-00310,,RAW_MATERIALS,SUP-135,LOC-006,WH-F-BIN-30,109.0,25.0,53.67,2026-04-29,,false
SKU-00311,Stretch Hood Film,CHEMICALS,SUP-053,LOC-010,WH-J-BIN-31,96.0,15.0,520.70,2026-03-26,,false
SKU-00312,Load Cell 500kg,ELECTRONICS,SUP-164,LOC-019,WH-S-BIN-32,450.0,0,718.71,2026-05-05,,false
SKU-00313,Dock Bumpers Pair,FOOD_DRY,SUP-171,LOC-012,WH-L-BIN-33,224.0,10.0,218.64,2026-02-09,,false
SKU-00314,Floor Marking Paint,FOOD_COLD,SUP-021,LOC-018,WH-R-BIN-34,48.0,0.0,552.38,2026-01-10,2026-10-27,false
SKU-00315,Battery Charger 24V,PACKAGING,SUP-059,Warehouse H,WH-H-BIN-35,387.0,40.0,214.08,2026-04-15,2026-04-09,false
SKU-00316,Mesh Security Cage,MACHINERY_PARTS,SUP-191,LOC-003,WH-C-BIN-36,395.0,15.0,107.77,2026-04-09,2026-03-02,false
SKU-00317,Humidity Sensor Probe,PPE,SUP-054,LOC-002,WH-B-BIN-37,144.0,15.0,430.47,2026-06-12,,false
SKU-00318,Pallet Strap Tool,CLEANING,SUP-163,LOC-011,WH-K-BIN-38,120.0,10.0,81.70,2026-01-26,,false
SKU-00319,Coolant Concentrate,MEDICAL,SUP-154,LOC-007,WH-G-BIN-39,173.0,25.0,91.00,2026-03-04,,false
SKU-00320,Wheel Chock Rubber,RAW_MATERIALS,SUP-151,LOC-007,WH-G-BIN-40,345.0,0.0,481.88,2026-02-19,2027-02-19,false
SKU-00321,Steel Bolt M8,CHEMICALS,SUP-085,LOC-006,WH-F-BIN-41,267.0,30.0,694.07,2026-04-23,,true
SKU-00322,Hydraulic Hose 2in,ELECTRONICS,SUP-129,LOC-018,WH-R-BIN-42,340.0,20.0,391.09,2026-04-05,,false
SKU-00323,,FOOD_DRY,SUP-121,LOC-017,WH-Q-BIN-43,14.0,25.0,275.26,2026-01-01,2027-03-09,false
SKU-00324,Forklift Battery 24V,FOOD_COLD,SUP-047,LOC-018,WH-R-BIN-44,4.0,15.0,257.37,2026-02-10,,false
SKU-00325,,PACKAGING,SUP-027,LOC-016,WH-P-BIN-45,173.0,40.0,260.36,2026-05-07,,false
SKU-00326,Conveyor Belt Patch,MACHINERY_PARTS,SUP-044,LOC-013,WH-M-BIN-46,100.0,0.0,784.96,2026-01-09,,false
SKU-00327,,PPE,SUP-107,LOC-020,WH-T-BIN-47,391.0,0.0,685.28,2026-04-09,,false
SKU-00328,Label Printer Ribbon,CLEANING,SUP-038,LOC-012,WH-L-BIN-48,190.0,20.0,247.80,2026-02-01,,false
SKU-00329,Dock Leveler Seal,MEDICAL,SUP-196,LOC-013,WH-M-BIN-49,22.0,25.0,284.18,2026-05-21,,false
SKU-00330,LED Warehouse Light,RAW_MATERIALS,SUP-197,wh_o,WH-O-BIN-50,29.0,20.0,206.23,2026-03-22,,false
SKU-00331,Nitrile Gloves Box,CHEMICALS,SUP-083,LOC-001,WH-A-BIN-51,424.0,25.0,494.81,2026-03-05,2026-11-13,false
SKU-00332,Pallet Jack Wheel,ELECTRONICS,SUP-020,LOC-004,WH-D-BIN-52,102.0,15.0,376.96,2026-06-14,,false
SKU-00333,Barcode Scanner,FOOD_DRY,SUP-177,LOC-013,WH-M-BIN-53,269.0,40.0,49.33,2026-06-11,,false
SKU-00334,Fire Extinguisher 4kg,FOOD_COLD,SUP-071,LOC-011,WH-K-BIN-54,209.0,30.0,704.92,2026-06-07,,false
SKU-00335,,PACKAGING,SUP-199,LOC-011,WH-K-BIN-55,231.0,40.0,460.12,2026-02-02,,false
SKU-00336,Rubber Gasket Set,MACHINERY_PARTS,SUP-113,LOC-003,WH-C-BIN-56,187.0,15.0,425.76,2026-04-12,,false
SKU-00337,Cable Tie Assorted,PPE,SUP-036,LOC-001,WH-A-BIN-57,414.0,0.0,560.00,2026-04-06,2026-03-17,false
SKU-00338,,CLEANING,SUP-198,LOC-012,WH-L-BIN-58,402.0,25.0,369.72,2026-04-01,,false
SKU-00339,Wooden Pallet Std,MEDICAL,SUP-174,LOC-007,WH-G-BIN-59,152.0,40.0,514.51,2026-03-08,2026-09-25,false
SKU-00340,Steel Shelving Unit,RAW_MATERIALS,SUP-125,LOC-013,WH-M-BIN-60,44.0,0,300.03,2026-02-01,2026-04-21,false
SKU-00341,Hand Truck,CHEMICALS,SUP-009,LOC-014,WH-N-BIN-61,467.0,30.0,460.70,2026-01-14,,true
SKU-00342,Spill Kit 20L,ELECTRONICS,SUP-145,LOC-003,WH-C-BIN-62,305.0,10.0,677.35,2026-06-03,,false
SKU-00343,Epoxy Resin 1L,FOOD_DRY,SUP-120,LOC-019,WH-S-BIN-63,352.0,30.0,345.90,2026-04-16,,false
SKU-00344,Chain Block 1T,FOOD_COLD,SUP-116,LOC-015,WH-O-BIN-64,97.0,40.0,461.03,2026-03-01,2026-04-04,false
SKU-00345,,PACKAGING,SUP-200,LOC-017,WH-Q-BIN-65,398.0,40.0,236.46,2026-01-17,2027-05-16,false
SKU-00346,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-005,LOC-013,WH-M-BIN-66,135.0,10.0,468.33,2026-04-03,,false
SKU-00347,Welding Rod 3.2mm,PPE,SUP-118,LOC-018,WH-R-BIN-67,360.0,40.0,714.81,2026-01-29,,false
SKU-00348,Compressed Air Hose,CLEANING,SUP-049,LOC-005,WH-E-BIN-68,95.0,0.0,755.71,2026-06-15,2027-05-30,false
SKU-00349,First Aid Refill,MEDICAL,SUP-139,LOC-005,WH-E-BIN-69,55.0,20.0,162.96,2026-05-15,2026-11-09,false
SKU-00350,Racking Beam 2.4m,RAW_MATERIALS,SUP-070,LOC-014,WH-N-BIN-70,499.0,15.0,100.24,2026-03-21,2027-03-08,false
SKU-00351,Stretch Hood Film,CHEMICALS,SUP-114,LOC-001,WH-A-BIN-71,400.0,0.0,358.56,2026-03-15,2026-08-20,true
SKU-00352,Load Cell 500kg,ELECTRONICS,SUP-152,Warehouse M,WH-M-BIN-72,3.0,26.0,99.12,2026-05-03,,false
SKU-00353,Dock Bumpers Pair,FOOD_DRY,SUP-126,LOC-004,WH-D-BIN-73,329.0,40.0,169.84,2026-06-02,,false
SKU-00354,Floor Marking Paint,FOOD_COLD,SUP-093,LOC-017,WH-Q-BIN-74,150.0,25.0,643.12,2026-03-15,2027-02-05,false
SKU-00355,Battery Charger 24V,PACKAGING,SUP-091,Warehouse D,WH-D-BIN-75,178.0,0,241.95,2025-12-28,,false
SKU-00356,Mesh Security Cage,MACHINERY_PARTS,SUP-167,LOC-003,WH-C-BIN-76,434.0,40.0,221.22,2026-01-11,,false
SKU-00357,Humidity Sensor Probe,PPE,SUP-012,LOC-011,WH-K-BIN-77,453.0,15.0,113.90,2026-02-25,2026-10-13,false
SKU-00358,Pallet Strap Tool,CLEANING,SUP-016,LOC-002,WH-B-BIN-78,430.0,30.0,494.81,2026-05-16,,false
SKU-00359,Coolant Concentrate,MEDICAL,SUP-045,LOC-014,WH-N-BIN-79,499.0,15.0,535.60,2026-03-24,,false
SKU-00360,,RAW_MATERIALS,SUP-042,LOC-004,WH-D-BIN-80,274.0,0,673.46,2026-01-17,,false
SKU-00361,Steel Bolt M8,CHEMICALS,SUP-008,LOC-011,WH-K-BIN-01,33.0,0.0,731.03,2026-06-14,2026-10-07,false
SKU-00362,,ELECTRONICS,SUP-185,LOC-020,WH-T-BIN-02,1.0,30.0,790.58,2026-05-28,2027-02-25,false
SKU-00363,Industrial Solvent 5L,FOOD_DRY,SUP-119,LOC-016,WH-P-BIN-03,458.0,25.0,647.92,2026-06-25,,false
SKU-00364,,FOOD_COLD,SUP-122,LOC-010,WH-J-BIN-04,480.0,25.0,293.74,2026-01-19,,false
SKU-00365,,PACKAGING,SUP-123,LOC-004,WH-D-BIN-05,403.0,25.0,105.59,2026-05-20,2027-04-15,false
SKU-00366,Conveyor Belt Patch,MACHINERY_PARTS,SUP-169,LOC-008,WH-H-BIN-06,7.0,10.0,201.32,2026-04-22,,false
SKU-00367,Shrink Wrap Film Roll,PPE,SUP-187,LOC-006,WH-F-BIN-07,174.0,40.0,416.89,2026-01-29,,false
SKU-00368,Label Printer Ribbon,CLEANING,SUP-195,LOC-009,WH-I-BIN-08,187.0,15.0,747.83,2026-06-17,,false
SKU-00369,Dock Leveler Seal,MEDICAL,SUP-162,Warehouse M,WH-M-BIN-09,3.0,10.0,29.22,2026-04-26,2026-04-05,false
SKU-00370,,RAW_MATERIALS,SUP-102,LOC-006,WH-F-BIN-10,25.0,20.0,503.71,2026-01-29,,false
SKU-00371,Nitrile Gloves Box,CHEMICALS,SUP-116,LOC-013,WH-M-BIN-11,252.0,15.0,525.06,2026-02-14,2026-12-16,false
SKU-00372,,ELECTRONICS,SUP-048,LOC-011,WH-K-BIN-12,194.0,20.0,531.27,2026-01-05,,false
SKU-00373,Barcode Scanner,FOOD_DRY,SUP-196,LOC-011,WH-K-BIN-13,12.0,0,102.73,2026-04-28,2027-04-30,false
SKU-00374,Fire Extinguisher 4kg,FOOD_COLD,SUP-029,LOC-015,WH-O-BIN-14,301.0,10.0,363.15,2026-02-04,,false
SKU-00375,PVC Pipe 50mm,PACKAGING,SUP-130,LOC-003,WH-C-BIN-15,223.0,15.0,115.08,2026-01-02,,false
SKU-00376,Rubber Gasket Set,MACHINERY_PARTS,SUP-199,LOC-008,WH-H-BIN-16,121.0,10.0,123.11,2026-02-10,,false
SKU-00377,Cable Tie Assorted,PPE,SUP-013,LOC-017,WH-Q-BIN-17,292.0,0.0,425.63,2026-03-22,,false
SKU-00378,Dust Mask N95 Pack,CLEANING,SUP-026,Warehouse F,WH-F-BIN-18,104.0,40.0,123.34,2026-01-20,2027-07-27,false
SKU-00379,Wooden Pallet Std,MEDICAL,SUP-052,LOC-014,WH-N-BIN-19,45.0,20.0,720.96,2026-03-10,,false
SKU-00380,Steel Shelving Unit,RAW_MATERIALS,SUP-120,LOC-016,WH-P-BIN-20,89.0,0,445.49,2026-04-07,2027-07-23,false
SKU-00381,Hand Truck,CHEMICALS,SUP-188,LOC-007,WH-G-BIN-21,324.0,30.0,113.96,2026-02-22,2026-05-04,false
SKU-00382,Spill Kit 20L,ELECTRONICS,SUP-101,LOC-008,WH-H-BIN-22,101.0,0.0,58.28,2026-04-16,2027-01-21,false
SKU-00383,Epoxy Resin 1L,FOOD_DRY,SUP-103,LOC-005,WH-E-BIN-23,391.0,10.0,115.64,2026-04-16,2027-03-10,false
SKU-00384,Chain Block 1T,FOOD_COLD,SUP-003,LOC-011,WH-K-BIN-24,80.0,40.0,479.56,2026-04-27,,false
SKU-00385,Temperature Logger,PACKAGING,SUP-077,LOC-015,WH-O-BIN-25,83.0,0.0,274.42,2026-04-17,2027-07-29,false
SKU-00386,,MACHINERY_PARTS,SUP-098,LOC-002,WH-B-BIN-26,476.0,0.0,136.43,2025-12-30,,false
SKU-00387,Welding Rod 3.2mm,PPE,SUP-195,LOC-016,WH-P-BIN-27,135.0,20.0,767.87,2026-03-25,,false
SKU-00388,Compressed Air Hose,CLEANING,SUP-171,LOC-008,WH-H-BIN-28,448.0,25.0,692.40,2026-04-15,2026-09-17,false
SKU-00389,First Aid Refill,MEDICAL,SUP-065,LOC-009,WH-I-BIN-29,280.0,40.0,286.62,2026-06-22,,false
SKU-00390,,RAW_MATERIALS,SUP-183,LOC-004,WH-D-BIN-30,268.0,0,533.17,2026-05-30,,false
SKU-00391,Stretch Hood Film,CHEMICALS,SUP-144,LOC-016,WH-P-BIN-31,448.0,30.0,534.71,2026-06-15,,false
SKU-00392,,ELECTRONICS,SUP-165,LOC-019,WH-S-BIN-32,4.0,10.0,723.22,2026-03-10,,false
SKU-00393,Dock Bumpers Pair,FOOD_DRY,SUP-184,LOC-013,WH-M-BIN-33,40.0,40.0,459.53,2026-02-12,,false
SKU-00394,,FOOD_COLD,SUP-103,Warehouse B,WH-B-BIN-34,432.0,0.0,22.46,2026-01-31,,false
SKU-00395,Battery Charger 24V,PACKAGING,SUP-007,LOC-006,WH-F-BIN-35,27.0,40.0,679.85,2026-04-22,,false
SKU-00396,Mesh Security Cage,MACHINERY_PARTS,SUP-175,LOC-012,WH-L-BIN-36,200.0,20.0,40.14,2026-02-28,,false
SKU-00397,Humidity Sensor Probe,PPE,SUP-197,LOC-009,WH-I-BIN-37,102.0,0,258.86,2026-03-15,,false
SKU-00398,Pallet Strap Tool,CLEANING,SUP-200,LOC-012,WH-L-BIN-38,108.0,0.0,493.89,2026-04-28,,false
SKU-00399,Coolant Concentrate,MEDICAL,SUP-079,LOC-011,WH-K-BIN-39,488.0,0,398.76,2026-05-09,,false
SKU-00400,Wheel Chock Rubber,RAW_MATERIALS,SUP-052,LOC-013,WH-M-BIN-40,458.0,20.0,716.83,2026-05-16,,false
SKU-00401,,CHEMICALS,SUP-083,LOC-006,WH-F-BIN-41,5.0,10.0,449.27,2026-02-02,,false
SKU-00402,Hydraulic Hose 2in,ELECTRONICS,SUP-159,LOC-013,WH-M-BIN-42,6.0,40.0,531.23,2026-04-19,,false
SKU-00403,Industrial Solvent 5L,FOOD_DRY,SUP-184,LOC-005,WH-E-BIN-43,292.0,20.0,676.32,2026-04-11,,false
SKU-00404,Forklift Battery 24V,FOOD_COLD,SUP-146,LOC-020,WH-T-BIN-44,185.0,0,125.70,2026-04-16,2027-05-02,false
SKU-00405,Safety Gloves L,PACKAGING,SUP-127,LOC-001,WH-A-BIN-45,446.0,15.0,649.60,2026-05-19,2027-06-22,false
SKU-00406,Conveyor Belt Patch,MACHINERY_PARTS,SUP-076,LOC-001,WH-A-BIN-46,50.0,15.0,441.88,2026-01-31,,false
SKU-00407,Shrink Wrap Film Roll,PPE,SUP-106,LOC-007,WH-G-BIN-47,454.0,15.0,722.07,2026-03-18,,false
SKU-00408,Label Printer Ribbon,CLEANING,SUP-181,LOC-009,WH-I-BIN-48,206.0,0,720.24,2026-04-26,,false
SKU-00409,,MEDICAL,SUP-139,LOC-011,WH-K-BIN-49,59.0,20.0,789.03,2026-04-23,,false
SKU-00410,LED Warehouse Light,RAW_MATERIALS,SUP-149,LOC-018,WH-R-BIN-50,69.0,15.0,381.64,2026-04-06,,false
SKU-00411,Nitrile Gloves Box,CHEMICALS,SUP-155,LOC-004,WH-D-BIN-51,388.0,15.0,657.22,2026-04-29,,false
SKU-00412,Pallet Jack Wheel,ELECTRONICS,SUP-014,LOC-019,WH-S-BIN-52,336.0,25.0,19.65,2026-03-03,2026-10-21,false
SKU-00413,,FOOD_DRY,SUP-167,LOC-018,WH-R-BIN-53,478.0,10.0,284.82,2026-04-16,2027-07-10,false
SKU-00414,,FOOD_COLD,SUP-065,LOC-019,WH-S-BIN-54,34.0,40.0,754.31,2026-03-16,,false
SKU-00415,PVC Pipe 50mm,PACKAGING,SUP-170,LOC-007,WH-G-BIN-55,178.0,25.0,456.75,2026-02-15,,false
SKU-00416,Rubber Gasket Set,MACHINERY_PARTS,SUP-037,LOC-014,WH-N-BIN-56,296.0,0.0,776.77,2026-06-12,,false
SKU-00417,Cable Tie Assorted,PPE,SUP-151,LOC-012,WH-L-BIN-57,416.0,10.0,584.84,2026-05-07,,false
SKU-00418,Dust Mask N95 Pack,CLEANING,SUP-154,LOC-008,WH-H-BIN-58,408.0,0.0,583.48,2026-04-02,2027-04-05,false
SKU-00419,Wooden Pallet Std,MEDICAL,SUP-025,LOC-003,WH-C-BIN-59,313.0,25.0,306.27,2026-02-24,,false
SKU-00420,Steel Shelving Unit,RAW_MATERIALS,SUP-088,LOC-005,WH-E-BIN-60,69.0,15.0,203.11,2026-06-02,,false
SKU-00421,Hand Truck,CHEMICALS,SUP-067,LOC-006,WH-F-BIN-61,122.0,25.0,273.10,2026-06-01,,false
SKU-00422,Spill Kit 20L,ELECTRONICS,SUP-156,LOC-001,WH-A-BIN-62,305.0,10.0,12.04,2026-04-03,2027-04-22,false
SKU-00423,Epoxy Resin 1L,FOOD_DRY,SUP-079,LOC-013,WH-M-BIN-63,429.0,10.0,764.66,2026-05-08,,false
SKU-00424,Chain Block 1T,FOOD_COLD,SUP-128,LOC-020,WH-T-BIN-64,294.0,15.0,730.27,2026-01-23,,false
SKU-00425,Temperature Logger,PACKAGING,SUP-147,LOC-012,WH-L-BIN-65,476.0,15.0,406.85,2026-03-04,,false
SKU-00426,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-160,LOC-001,WH-A-BIN-66,498.0,0,234.56,2026-03-28,,false
SKU-00427,Welding Rod 3.2mm,PPE,SUP-152,LOC-006,WH-F-BIN-67,105.0,30.0,797.88,2026-03-31,,false
SKU-00428,Compressed Air Hose,CLEANING,SUP-169,LOC-015,WH-O-BIN-68,445.0,0,54.24,2026-04-23,2027-05-05,false
SKU-00429,,MEDICAL,SUP-037,LOC-012,WH-L-BIN-69,438.0,15.0,733.46,2026-02-23,2026-08-25,false
SKU-00430,Racking Beam 2.4m,RAW_MATERIALS,SUP-026,LOC-019,WH-S-BIN-70,6.0,26.0,418.29,2026-02-06,,false
SKU-00431,Stretch Hood Film,CHEMICALS,SUP-073,LOC-007,WH-G-BIN-71,89.0,20.0,342.20,2026-03-06,,true
SKU-00432,Load Cell 500kg,ELECTRONICS,SUP-007,LOC-016,WH-P-BIN-72,73.0,25.0,399.10,2026-04-13,,false
SKU-00433,Dock Bumpers Pair,FOOD_DRY,SUP-136,LOC-002,WH-B-BIN-73,2.0,19.0,457.88,2026-05-12,,false
SKU-00434,Floor Marking Paint,FOOD_COLD,SUP-190,LOC-011,WH-K-BIN-74,5.0,10.0,431.14,2026-01-01,,false
SKU-00435,,PACKAGING,SUP-190,LOC-014,WH-N-BIN-75,288.0,30.0,37.69,2026-05-02,,false
SKU-00436,,MACHINERY_PARTS,SUP-118,LOC-004,WH-D-BIN-76,476.0,15.0,397.23,2026-01-30,,false
SKU-00437,,PPE,SUP-004,LOC-020,WH-T-BIN-77,492.0,10.0,5.78,2026-04-25,2026-12-21,false
SKU-00438,Pallet Strap Tool,CLEANING,SUP-046,LOC-011,WH-K-BIN-78,443.0,25.0,126.43,2026-01-23,,false
SKU-00439,,MEDICAL,SUP-160,LOC-008,WH-H-BIN-79,152.0,40.0,691.27,2026-01-16,,false
SKU-00440,Wheel Chock Rubber,RAW_MATERIALS,SUP-053,LOC-010,WH-J-BIN-80,397.0,40.0,302.95,2026-05-08,2027-02-22,false
SKU-00441,Steel Bolt M8,CHEMICALS,SUP-065,LOC-016,WH-P-BIN-01,25.0,30.0,360.40,2026-01-07,,false
SKU-00442,,ELECTRONICS,SUP-164,LOC-003,WH-C-BIN-02,8.0,10.0,263.25,2026-04-21,2026-04-18,false
SKU-00443,Industrial Solvent 5L,FOOD_DRY,SUP-073,LOC-013,WH-M-BIN-03,166.0,30.0,317.14,2026-05-05,2026-09-25,false
SKU-00444,Forklift Battery 24V,FOOD_COLD,SUP-143,LOC-003,WH-C-BIN-04,274.0,0.0,89.26,2026-04-28,2027-03-28,false
SKU-00445,Safety Gloves L,PACKAGING,SUP-100,LOC-002,WH-B-BIN-05,62.0,15.0,297.98,2026-05-20,2027-06-06,false
SKU-00446,Conveyor Belt Patch,MACHINERY_PARTS,SUP-153,whse o,WH-O-BIN-06,41.0,0.0,615.30,2026-04-05,,false
SKU-00447,Shrink Wrap Film Roll,PPE,SUP-146,LOC-002,WH-B-BIN-07,98.0,10.0,281.39,2026-05-05,,false
SKU-00448,Label Printer Ribbon,CLEANING,SUP-101,LOC-002,WH-B-BIN-08,98.0,25.0,157.08,2026-01-08,2027-06-12,false
SKU-00449,Dock Leveler Seal,MEDICAL,SUP-007,LOC-015,WH-O-BIN-09,4.0,29.0,116.40,2026-04-05,,false
SKU-00450,LED Warehouse Light,RAW_MATERIALS,SUP-029,LOC-002,WH-B-BIN-10,53.0,40.0,137.59,2026-04-04,,false
SKU-00451,Nitrile Gloves Box,CHEMICALS,SUP-010,LOC-012,WH-L-BIN-11,4.0,0,451.04,2026-03-18,2026-06-25,false
SKU-00452,Pallet Jack Wheel,ELECTRONICS,SUP-058,LOC-004,WH-D-BIN-12,2.0,10.0,749.89,2026-01-11,,false
SKU-00453,Barcode Scanner,FOOD_DRY,SUP-073,LOC-013,WH-M-BIN-13,335.0,40.0,490.86,2026-03-29,2027-04-03,false
SKU-00454,Fire Extinguisher 4kg,FOOD_COLD,SUP-123,LOC-015,WH-O-BIN-14,252.0,15.0,585.32,2026-03-18,2027-06-17,false
SKU-00455,PVC Pipe 50mm,PACKAGING,SUP-042,LOC-009,WH-I-BIN-15,10.0,20.0,569.13,2026-02-07,,false
SKU-00456,Rubber Gasket Set,MACHINERY_PARTS,SUP-103,LOC-008,WH-H-BIN-16,450.0,15.0,707.13,2026-02-28,,false
SKU-00457,,PPE,SUP-114,LOC-015,WH-O-BIN-17,257.0,25.0,579.20,2026-05-04,,false
