sku,sku_name,category,supplier_id,location_id,storage_bin,quantity_kg,reorder_level_kg,unit_cost_myr,last_restocked,expiry_date,is_hazardous
SKU-00207,Shrink Wrap Film Roll,PPE,SUP-190,LOC-020,WH-T-BIN-47,232.0kilogram,20,380.38,2026-05-03,,false
SKU-00209,Dock Leveler Seal,MEDICAL,SUP-040,LOC-019,WH-S-BIN-49,7.0kg,10,108.79,Dec 30 2025,21/05/2027,false
SKU-00210,LED Warehouse Light,RAW_MATERIALS,SUP-147,LOC-012,WH-L-BIN-50,38.0 KG,40,176.26,May 08 2026,Feb 11 2027,false
SKU-00211,Nitrile Gloves Box,CHEMICALS,SUP-082,Warehouse S,WH-S-BIN-51,407.0,20,371.69,07/05/2026,18/11/2026,false
SKU-00212,Pallet Jack Wheel,ELECTRONICS,SUP-160,LOC-006,WH-F-BIN-52,171.0kilogram,40,62.65,2025-12-28,2027-01-25,false
SKU-00213,Barcode Scanner,FOOD_DRY,SUP-160,LOC-009,WH-I-BIN-53,33.0 KG,30,579.63,19/04/2026,28/10/2026,false
SKU-00214,Fire Extinguisher 4kg,FOOD_COLD,SUP-195,WH-R,WH-R-BIN-54,4.0kg,15,68.80,08/05/2026,2026-03-25,false
SKU-00215,PVC Pipe 50mm,PACKAGING,SUP-045,LOC-004,WH-D-BIN-55,59.0kilogram,,706.98,2026-03-12,,false
SKU-00216,Rubber Gasket Set,MACHINERY_PARTS,SUP-040,LOC-018,WH-R-BIN-56,242.0 KG,0,239.77,13/06/2026,,false
SKU-00217,Cable Tie Assorted,PPE,SUP-196,Warehouse D,WH-D-BIN-57,76.0,30,312.79,Mar 29 2026,,false
SKU-00218,Dust Mask N95 Pack,CLEANING,SUP-173,Warehouse E,WH-E-BIN-58,41.0kg,10,732.62,Feb 08 2026,,false
SKU-00219,Wooden Pallet Std,MEDICAL,SUP-164,LOC-015,WH-O-BIN-59,265.0kilogram,30,589.93,2026-03-08,,false
SKU-00220,Steel Shelving Unit,RAW_MATERIALS,SUP-073,Warehouse M,WH-M-BIN-60,224.0 KG,0,579.93,21/04/2026,23/02/2027,false
SKU-00221,Hand Truck,CHEMICALS,SUP-169,LOC-010,WH-J-BIN-61,77.0kg,15,117.57,27/05/2026,,true
SKU-00222,Spill Kit 20L,ELECTRONICS,SUP-079,Warehouse A,WH-A-BIN-62,55.0,40,637.08,May 18 2026,,false
SKU-00223,,FOOD_DRY,SUP-188,LOC-010,WH-J-BIN-63,500.0,25,560.61,2026-05-18,,false
SKU-00224,Chain Block 1T,FOOD_COLD,SUP-121,Warehouse C,WH-C-BIN-64,334.0kg,0,488.31,Jan 10 2026,,false
SKU-00225,Temperature Logger,PACKAGING,SUP-148,LOC-009,WH-I-BIN-65,11.0kilogram,40,17.88,2026-04-20,Apr 23 2027,false
SKU-00226,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-109,LOC-014,WH-N-BIN-66,30.0kg,25,51.79,18/03/2026,,false
SKU-00227,Welding Rod 3.2mm,PPE,SUP-192,LOC-007,WH-G-BIN-67,296.0kilogram,15,5.07,05/01/2026,Sep 03 2026,false
SKU-00228,Compressed Air Hose,CLEANING,SUP-084,LOC-002,WH-B-BIN-68,111.0kilogram,0,440.77,15/06/2026,,false
SKU-00229,,MEDICAL,SUP-142,wh-l,WH-L-BIN-69,102.0 KG,40,528.67,Jan 22 2026,,false
SKU-00230,,RAW_MATERIALS,SUP-016,LOC-020,WH-T-BIN-70,250.0kg,10,605.52,14/04/2026,07/03/2027,false
SKU-00231,Stretch Hood Film,CHEMICALS,SUP-046,LOC-008,WH-H-BIN-71,304.0kilogram,0,488.31,Mar 09 2026,,false
SKU-00232,Load Cell 500kg,ELECTRONICS,SUP-055,LOC-007,WH-G-BIN-72,267.0kilogram,0,508.73,Jan 05 2026,,false
SKU-00233,Dock Bumpers Pair,FOOD_DRY,SUP-193,LOC-018,WH-R-BIN-73,413.0kg,,442.62,19/05/2026,2027-02-23,false
SKU-00234,,FOOD_COLD,SUP-020,wh-a,WH-A-BIN-74,99.0kg,15,123.58,Dec 25 2025,May 23 2027,false
SKU-00235,Battery Charger 24V,PACKAGING,SUP-131,LOC-018,WH-R-BIN-75,134.0kg,40,583.20,May 30 2026,,false
SKU-00236,,MACHINERY_PARTS,SUP-123,wh-q,WH-Q-BIN-76,382.0kilogram,20,326.04,Feb 12 2026,,false
SKU-00237,Humidity Sensor Probe,PPE,SUP-099,LOC-016,WH-P-BIN-77,6.0kg,10,719.29,Jan 29 2026,Jun 06 2027,false
SKU-00238,Pallet Strap Tool,CLEANING,SUP-026,LOC-017,WH-Q-BIN-78,354.0kg,0,374.74,22/02/2026,2026-09-19,false
SKU-00239,,MEDICAL,SUP-030,LOC-014,WH-N-BIN-79,490.0kilogram,,336.36,30/01/2026,,false
SKU-00240,Wheel Chock Rubber,RAW_MATERIALS,SUP-139,LOC-008,WH-H-BIN-80,173.0,40,15.28,2026-05-08,,false
SKU-00241,Steel Bolt M8,CHEMICALS,SUP-097,LOC-013,WH-M-BIN-01,376.0,20,138.31,Mar 17 2026,,false
SKU-00242,Hydraulic Hose 2in,ELECTRONICS,SUP-036,LOC-004,WH-D-BIN-02,249.0kilogram,20,713.11,May 05 2026,,false
SKU-00243,Industrial Solvent 5L,FOOD_DRY,SUP-084,LOC-011,WH-K-BIN-03,328.0,15,611.67,31/03/2026,,false
SKU-00244,Forklift Battery 24V,FOOD_COLD,SUP-149,LOC-005,WH-E-BIN-04,5.0,30,330.78,2026-01-15,,false
SKU-00246,Conveyor Belt Patch,MACHINERY_PARTS,SUP-147,LOC-015,WH-O-BIN-06,222.0 KG,30,477.04,29/03/2026,,false
SKU-00247,,PPE,SUP-066,WH-P,WH-P-BIN-07,200.0kg,30,222.09,05/02/2026,,false
SKU-00248,Label Printer Ribbon,CLEANING,SUP-156,wh-g,WH-G-BIN-08,278.0,0,232.60,18/02/2026,,false
SKU-00249,Dock Leveler Seal,MEDICAL,SUP-162,WH-Q,WH-Q-BIN-09,125.0,20,87.24,Mar 10 2026,,false
SKU-00250,LED Warehouse Light,RAW_MATERIALS,SUP-199,wh-j,WH-J-BIN-10,10.0 KG,30,135.00,03/01/2026,,false
SKU-00251,Nitrile Gloves Box,CHEMICALS,SUP-101,LOC-017,WH-Q-BIN-11,187.0kg,10,27.06,2026-03-05,,true
SKU-00252,,ELECTRONICS,SUP-011,LOC-015,WH-O-BIN-12,224.0kg,25,144.95,2026-01-30,2027-04-20,false
SKU-00253,,FOOD_DRY,SUP-092,LOC-009,WH-I-BIN-13,73.0 KG,30,432.62,2026-01-24,2026-02-23,false
SKU-00254,Fire Extinguisher 4kg,FOOD_COLD,SUP-171,LOC-007,WH-G-BIN-14,41.0kg,0,441.75,Jan 08 2026,,false
SKU-00255,PVC Pipe 50mm,PACKAGING,SUP-189,LOC-020,WH-T-BIN-15,154.0,25,333.96,2026-04-16,Jan 09 2027,false
SKU-00256,Rubber Gasket Set,MACHINERY_PARTS,SUP-039,LOC-001,WH-A-BIN-16,423.0kilogram,25,38.65,2026-03-19,2026-05-19,false
SKU-00257,Cable Tie Assorted,PPE,SUP-195,LOC-013,WH-M-BIN-17,39.0,40,311.15,May 22 2026,15/01/2027,false
SKU-00258,Dust Mask N95 Pack,CLEANING,SUP-067,LOC-018,WH-R-BIN-18,8.0 KG,27,236.76,Feb 21 2026,,false
SKU-00259,Wooden Pallet Std,MEDICAL,SUP-014,Warehouse S,WH-S-BIN-19,409.0,30,425.59,05/05/2026,2026-09-14,false
SKU-00260,Steel Shelving Unit,RAW_MATERIALS,SUP-165,wh_n,WH-N-BIN-20,4.0kilogram,,39.99,2026-04-07,,false
SKU-00261,,CHEMICALS,SUP-078,wh_j,WH-J-BIN-21,87.0,20,220.86,2026-03-20,,false
SKU-00262,Spill Kit 20L,ELECTRONICS,SUP-103,LOC-018,WH-R-BIN-22,489.0,0,630.34,May 14 2026,26/09/2026,false
SKU-00264,Chain Block 1T,FOOD_COLD,SUP-157,LOC-012,WH-L-BIN-24,243.0kilogram,30,614.96,2026-04-29,,false
SKU-00265,Temperature Logger,PACKAGING,SUP-032,whse f,WH-F-BIN-25,24.0kilogram,30,528.61,23/02/2026,,false
SKU-00266,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-067,LOC-001,WH-A-BIN-26,177.0 KG,25,628.80,12/03/2026,,false
SKU-00267,Welding Rod 3.2mm,PPE,SUP-058,whse t,WH-T-BIN-27,243.0kilogram,30,186.94,Apr 19 2026,,false
SKU-00268,Compressed Air Hose,CLEANING,SUP-002,LOC-011,WH-K-BIN-28,5.0kg,25,176.09,May 04 2026,,false
SKU-00269,First Aid Refill,MEDICAL,SUP-015,LOC-020,WH-T-BIN-29,399.0,,744.55,May 29 2026,31/08/2026,false
SKU-00270,Racking Beam 2.4m,RAW_MATERIALS,SUP-061,LOC-016,WH-P-BIN-30,8.0kg,25,429.79,27/01/2026,,false
SKU-00271,Stretch Hood Film,CHEMICALS,SUP-159,LOC-008,WH-H-BIN-31,304.0,20,138.43,17/01/2026,,false
SKU-00272,Load Cell 500kg,ELECTRONICS,SUP-175,LOC-006,WH-F-BIN-32,6.0kg,13,263.50,Mar 13 2026,,false
SKU-00273,Dock Bumpers Pair,FOOD_DRY,SUP-022,Warehouse T,WH-T-BIN-33,2.0,25,291.89,13/01/2026,,false
SKU-00274,Floor Marking Paint,FOOD_COLD,SUP-067,LOC-003,WH-C-BIN-34,252.0kilogram,25,511.63,16/03/2026,,false
SKU-00275,Battery Charger 24V,PACKAGING,SUP-077,LOC-005,WH-E-BIN-35,467.0kg,25,91.48,Feb 17 2026,,false
SKU-00276,Mesh Security Cage,MACHINERY_PARTS,SUP-092,Warehouse D,WH-D-BIN-36,173.0kilogram,,209.45,Jan 12 2026,,false
SKU-00277,Humidity Sensor Probe,PPE,SUP-010,wh-g,WH-G-BIN-37,138.0 KG,20,424.82,2026-02-28,2026-09-17,false
SKU-00278,,CLEANING,SUP-018,wh-c,WH-C-BIN-38,122.0kilogram,40,784.36,Feb 26 2026,,false
SKU-00279,Coolant Concentrate,MEDICAL,SUP-132,LOC-002,WH-B-BIN-39,279.0kilogram,25,56.52,May 02 2026,,false
SKU-00280,Wheel Chock Rubber,RAW_MATERIALS,SUP-140,LOC-016,WH-P-BIN-40,18.0kg,25,51.95,30/04/2026,,false
SKU-00281,,CHEMICALS,SUP-114,LOC-004,WH-D-BIN-41,176.0 KG,40,583.69,12/02/2026,2026-12-30,false
SKU-00282,,ELECTRONICS,SUP-013,LOC-017,WH-Q-BIN-42,282.0kg,10,383.74,Apr 02 2026,,false
SKU-00283,Industrial Solvent 5L,FOOD_DRY,SUP-098,whse i,WH-I-BIN-43,64.0 KG,25,131.74,Mar 06 2026,,false
SKU-00284,Forklift Battery 24V,FOOD_COLD,SUP-017,LOC-019,WH-S-BIN-44,134.0kg,20,461.32,Mar 11 2026,,false
SKU-00285,Safety Gloves L,PACKAGING,SUP-068,LOC-014,WH-N-BIN-45,46.0,20,552.22,May 18 2026,,false
SKU-00286,Conveyor Belt Patch,MACHINERY_PARTS,SUP-137,Warehouse B,WH-B-BIN-46,303.0,30,666.46,Dec 22 2025,12/11/2026,false
SKU-00287,Shrink Wrap Film Roll,PPE,SUP-042,LOC-011,WH-K-BIN-47,7.0 KG,10,231.42,Dec 31 2025,,false
SKU-00288,Label Printer Ribbon,CLEANING,SUP-100,wh_j,WH-J-BIN-48,396.0,20,601.36,2025-12-26,,false
SKU-00289,Dock Leveler Seal,MEDICAL,SUP-186,LOC-020,WH-T-BIN-49,318.0kilogram,25,298.01,2026-02-10,,false
SKU-00290,LED Warehouse Light,RAW_MATERIALS,SUP-163,LOC-011,WH-K-BIN-50,312.0kg,40,594.03,Jan 15 2026,,false
SKU-00291,Nitrile Gloves Box,CHEMICALS,SUP-046,LOC-002,WH-B-BIN-51,56.0,15,488.14,2025-12-28,,false
SKU-00292,Pallet Jack Wheel,ELECTRONICS,SUP-036,LOC-003,WH-C-BIN-52,290.0 KG,20,362.58,May 26 2026,,false
SKU-00293,Barcode Scanner,FOOD_DRY,SUP-004,LOC-015,WH-O-BIN-53,404.0 KG,20,740.50,2026-05-21,,false
SKU-00294,Fire Extinguisher 4kg,FOOD_COLD,SUP-053,LOC-009,WH-I-BIN-54,274.0kg,25,785.67,May 20 2026,,false
SKU-00295,PVC Pipe 50mm,PACKAGING,SUP-047,wh-c,WH-C-BIN-55,131.0,40,602.08,29/01/2026,,false
SKU-00296,,MACHINERY_PARTS,SUP-199,LOC-004,WH-D-BIN-56,315.0,10,431.94,Apr 06 2026,,false
SKU-00297,Cable Tie Assorted,PPE,SUP-148,LOC-011,WH-K-BIN-57,474.0 KG,10,733.70,Jan 20 2026,,false
SKU-00298,,CLEANING,SUP-027,LOC-006,WH-F-BIN-58,259.0,25,739.84,Jan 17 2026,18/02/2027,false
SKU-00299,Wooden Pallet Std,MEDICAL,SUP-057,LOC-007,WH-G-BIN-59,424.0 KG,0,596.12,2026-01-29,,false
SKU-00300,Steel Shelving Unit,RAW_MATERIALS,SUP-194,LOC-001,WH-A-BIN-60,257.0,40,157.74,2025-12-25,,false
SKU-00301,Hand Truck,CHEMICALS,SUP-006,WH-M,WH-M-BIN-61,37.0 KG,40,10.33,30/01/2026,,true
SKU-00302,Spill Kit 20L,ELECTRONICS,SUP-122,LOC-019,WH-S-BIN-62,88.0,20,342.42,Jan 20 2026,2027-07-21,false
SKU-00303,Epoxy Resin 1L,FOOD_DRY,SUP-177,WH-B,WH-B-BIN-63,187.0,,574.31,05/06/2026,,false
SKU-00304,Chain Block 1T,FOOD_COLD,SUP-084,WH-J,WH-J-BIN-64,4.0 KG,,724.81,19/12/2025,20/08/2026,false
SKU-00305,,PACKAGING,SUP-128,LOC-017,WH-Q-BIN-65,214.0kilogram,15,175.19,Mar 18 2026,,false
SKU-00306,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-185,LOC-017,WH-Q-BIN-66,225.0kilogram,30,50.16,Jun 14 2026,2027-05-28,false
SKU-00308,Compressed Air Hose,CLEANING,SUP-193,LOC-011,WH-K-BIN-68,5.0,24,688.90,Mar 11 2026,Jan 03 2027,false
SKU-00309,First Aid Refill,MEDICAL,SUP-150,whse h,WH-H-BIN-69,12.0kg,25,233.56,07/03/2026,Jan 26 2027,false
SKU-00310,Racking Beam 2.4m,RAW_MATERIALS,SUP-011,LOC-020,WH-T-BIN-70,88.0 KG,40,147.01,08/06/2026,,false
SKU-00311,Stretch Hood Film,CHEMICALS,SUP-140,LOC-006,WH-F-BIN-71,235.0kilogram,,275.81,2026-04-13,,true
SKU-00312,Load Cell 500kg,ELECTRONICS,SUP-022,wh-q,WH-Q-BIN-72,433.0,25,547.00,2026-05-27,17/03/2026,false
SKU-00313,Dock Bumpers Pair,FOOD_DRY,SUP-027,LOC-002,WH-B-BIN-73,376.0 KG,30,165.38,2026-01-29,,false
SKU-00315,Battery Charger 24V,PACKAGING,SUP-011,LOC-009,WH-I-BIN-75,18.0kg,20,8.60,10/05/2026,02/11/2026,false
SKU-00316,Mesh Security Cage,MACHINERY_PARTS,SUP-108,LOC-016,WH-P-BIN-76,14.0 KG,15,208.81,Apr 07 2026,2027-06-05,false
SKU-00317,Humidity Sensor Probe,PPE,SUP-030,LOC-015,WH-O-BIN-77,406.0kg,30,741.40,19/01/2026,,false
SKU-00318,Pallet Strap Tool,CLEANING,SUP-148,LOC-014,WH-N-BIN-78,42.0kilogram,0,688.73,2025-12-29,,false
SKU-00319,Coolant Concentrate,MEDICAL,SUP-161,LOC-020,WH-T-BIN-79,12.0kg,,686.84,09/01/2026,,false
SKU-00320,,RAW_MATERIALS,SUP-117,LOC-017,WH-Q-BIN-80,158.0,0,684.83,2026-04-16,,false
SKU-00321,,CHEMICALS,SUP-138,wh-k,WH-K-BIN-01,477.0kilogram,40,710.84,10/06/2026,29/11/2026,false
SKU-00322,Hydraulic Hose 2in,ELECTRONICS,SUP-142,wh_n,WH-N-BIN-02,81.0 KG,30,656.97,2026-06-07,,false
SKU-00323,Industrial Solvent 5L,FOOD_DRY,SUP-079,LOC-007,WH-G-BIN-03,322.0kilogram,15,166.03,Feb 15 2026,25/03/2027,false
SKU-00324,Forklift Battery 24V,FOOD_COLD,SUP-167,LOC-015,WH-O-BIN-04,203.0,40,228.60,2026-02-14,2027-02-08,false
SKU-00325,Safety Gloves L,PACKAGING,SUP-004,LOC-015,WH-O-BIN-05,1.0 KG,29,91.95,18/03/2026,Feb 19 2026,false
SKU-00326,Conveyor Belt Patch,MACHINERY_PARTS,SUP-132,LOC-007,WH-G-BIN-06,346.0kilogram,0,317.93,18/03/2026,2026-09-19,false
SKU-00327,,PPE,SUP-043,LOC-009,WH-I-BIN-07,493.0kilogram,10,715.76,Jan 10 2026,2026-11-12,false
SKU-00328,Label Printer Ribbon,CLEANING,SUP-186,whse b,WH-B-BIN-08,202.0,40,225.04,2026-06-10,,false
SKU-00329,Dock Leveler Seal,MEDICAL,SUP-182,LOC-002,WH-B-BIN-09,273.0 KG,40,452.89,May 06 2026,,false
SKU-00330,LED Warehouse Light,RAW_MATERIALS,SUP-096,LOC-009,WH-I-BIN-10,142.0,,572.24,28/03/2026,2027-03-20,false
SKU-00331,,CHEMICALS,SUP-163,whse d,WH-D-BIN-11,93.0 KG,,470.73,2026-01-24,,false
SKU-00332,Pallet Jack Wheel,ELECTRONICS,SUP-066,wh_m,WH-M-BIN-12,497.0kg,0,793.50,2026-03-31,2026-08-25,false
SKU-00333,Barcode Scanner,FOOD_DRY,SUP-048,LOC-005,WH-E-BIN-13,27.0kg,20,172.76,Feb 28 2026,,false
SKU-00334,Fire Extinguisher 4kg,FOOD_COLD,SUP-028,LOC-004,WH-D-BIN-14,444.0,,307.29,2026-02-25,May 07 2026,false
SKU-00335,PVC Pipe 50mm,PACKAGING,SUP-177,whse d,WH-D-BIN-15,1.0,25,556.18,May 03 2026,,false
SKU-00336,Rubber Gasket Set,MACHINERY_PARTS,SUP-039,WH-B,WH-B-BIN-16,6.0,17,577.71,2026-05-29,,false
SKU-00337,,PPE,SUP-093,LOC-019,WH-S-BIN-17,229.0 KG,15,381.69,2026-03-27,2027-03-11,false
SKU-00338,Dust Mask N95 Pack,CLEANING,SUP-016,LOC-001,WH-A-BIN-18,273.0 KG,10,11.83,2026-02-17,,false
SKU-00339,Wooden Pallet Std,MEDICAL,SUP-158,LOC-007,WH-G-BIN-19,2.0kilogram,25,89.11,Jan 28 2026,01/09/2026,false
SKU-00340,Steel Shelving Unit,RAW_MATERIALS,SUP-145,LOC-013,WH-M-BIN-20,400.0kilogram,,397.50,29/04/2026,,false
SKU-00341,Hand Truck,CHEMICALS,SUP-007,WH-D,WH-D-BIN-21,441.0kg,0,224.90,Mar 03 2026,,false
SKU-00342,Spill Kit 20L,ELECTRONICS,SUP-029,LOC-016,WH-P-BIN-22,105.0,30,364.92,Mar 29 2026,19/07/2026,false
SKU-00343,Epoxy Resin 1L,FOOD_DRY,SUP-105,LOC-008,WH-H-BIN-23,94.0 KG,,629.64,13/05/2026,,false
SKU-00344,Chain Block 1T,FOOD_COLD,SUP-093,LOC-006,WH-F-BIN-24,67.0kg,15,146.50,Jan 16 2026,2026-05-03,false
SKU-00345,Temperature Logger,PACKAGING,SUP-194,LOC-009,WH-I-BIN-25,92.0 KG,10,15.58,Apr 07 2026,,false
SKU-00346,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-190,WH-J,WH-J-BIN-26,248.0 KG,,20.04,2025-12-25,27/05/2027,false
SKU-00347,Welding Rod 3.2mm,PPE,SUP-108,wh-f,WH-F-BIN-27,340.0kilogram,40,377.32,May 26 2026,,false
SKU-00348,Compressed Air Hose,CLEANING,SUP-155,whse o,WH-O-BIN-28,173.0kg,0,108.88,2026-03-19,Mar 21 2026,false
SKU-00349,First Aid Refill,MEDICAL,SUP-150,wh-l,WH-L-BIN-29,2.0kilogram,30,90.13,2026-01-29,2027-06-22,false
SKU-00350,Racking Beam 2.4m,RAW_MATERIALS,SUP-024,LOC-019,WH-S-BIN-30,432.0 KG,15,563.09,Jan 11 2026,,false
SKU-00351,Stretch Hood Film,CHEMICALS,SUP-106,WH-R,WH-R-BIN-31,265.0,20,411.93,2026-02-28,,true
SKU-00352,Load Cell 500kg,ELECTRONICS,SUP-098,LOC-015,WH-O-BIN-32,9.0,10,20.86,2026-04-17,,false
SKU-00353,Dock Bumpers Pair,FOOD_DRY,SUP-169,WH-O,WH-O-BIN-33,65.0 KG,30,496.53,2026-01-21,12/12/2026,false
SKU-00355,Battery Charger 24V,PACKAGING,SUP-077,LOC-014,WH-N-BIN-35,45.0kilogram,10,746.77,2026-04-25,,false
SKU-00356,Mesh Security Cage,MACHINERY_PARTS,SUP-156,LOC-013,WH-M-BIN-36,13.0,,224.32,Apr 08 2026,,false
SKU-00358,Pallet Strap Tool,CLEANING,SUP-115,LOC-009,WH-I-BIN-38,4.0kilogram,10,256.21,Feb 25 2026,,false
SKU-00359,Coolant Concentrate,MEDICAL,SUP-038,LOC-006,WH-F-BIN-39,5.0kg,40,549.68,2026-05-09,24/03/2027,false
SKU-00360,Wheel Chock Rubber,RAW_MATERIALS,SUP-092,wh-a,WH-A-BIN-40,38.0kg,20,16.50,2026-02-03,2026-06-13,false
SKU-00361,,CHEMICALS,SUP-064,LOC-013,WH-M-BIN-41,169.0kilogram,0,475.81,2026-01-10,,true
SKU-00362,Hydraulic Hose 2in,ELECTRONICS,SUP-134,LOC-017,WH-Q-BIN-42,413.0,30,326.14,2026-06-15,Sep 14 2026,false
SKU-00363,Industrial Solvent 5L,FOOD_DRY,SUP-149,Warehouse A,WH-A-BIN-43,455.0kg,0,593.62,2026-05-08,,false
SKU-00365,Safety Gloves L,PACKAGING,SUP-052,LOC-016,WH-P-BIN-45,399.0kg,25,462.58,2026-02-18,,false
SKU-00366,Conveyor Belt Patch,MACHINERY_PARTS,SUP-012,LOC-020,WH-T-BIN-46,24.0 KG,,791.22,May 25 2026,,false
SKU-00367,Shrink Wrap Film Roll,PPE,SUP-109,wh-r,WH-R-BIN-47,152.0kg,25,737.24,2026-01-16,13/06/2026,false
SKU-00368,Label Printer Ribbon,CLEANING,SUP-071,LOC-017,WH-Q-BIN-48,132.0,40,762.57,25/05/2026,Nov 18 2026,false
SKU-00369,,MEDICAL,SUP-134,wh_d,WH-D-BIN-49,9.0,10,265.12,2026-05-10,,false
SKU-00370,LED Warehouse Light,RAW_MATERIALS,SUP-080,LOC-019,WH-S-BIN-50,5.0kilogram,15,56.59,Apr 24 2026,,false
SKU-00371,Nitrile Gloves Box,CHEMICALS,SUP-196,Warehouse K,WH-K-BIN-51,162.0kg,,301.30,19/01/2026,May 05 2026,false
SKU-00372,Pallet Jack Wheel,ELECTRONICS,SUP-073,LOC-009,WH-I-BIN-52,475.0 KG,30,120.32,02/06/2026,,false
SKU-00373,Barcode Scanner,FOOD_DRY,SUP-015,LOC-004,WH-D-BIN-53,90.0kilogram,30,565.66,2026-01-28,25/09/2026,false
SKU-00374,Fire Extinguisher 4kg,FOOD_COLD,SUP-177,LOC-003,WH-C-BIN-54,97.0,30,477.98,2026-04-03,,false
SKU-00375,PVC Pipe 50mm,PACKAGING,SUP-039,LOC-001,WH-A-BIN-55,92.0,25,551.68,12/05/2026,Nov 27 2026,false
SKU-00376,Rubber Gasket Set,MACHINERY_PARTS,SUP-059,LOC-015,WH-O-BIN-56,487.0kilogram,0,129.50,20/04/2026,,false
SKU-00377,Cable Tie Assorted,PPE,SUP-117,LOC-012,WH-L-BIN-57,24.0,10,760.43,Jan 25 2026,2027-04-28,false
SKU-00378,,CLEANING,SUP-028,LOC-011,WH-K-BIN-58,79.0kilogram,30,629.47,2026-03-24,,false
SKU-00379,Wooden Pallet Std,MEDICAL,SUP-145,wh-l,WH-L-BIN-59,166.0kg,10,50.54,12/01/2026,2026-08-01,false
SKU-00380,Steel Shelving Unit,RAW_MATERIALS,SUP-057,LOC-006,WH-F-BIN-60,155.0kilogram,10,103.97,Apr 14 2026,Jun 05 2026,false
SKU-00382,Spill Kit 20L,ELECTRONICS,SUP-023,LOC-015,WH-O-BIN-62,65.0,10,455.10,Jan 06 2026,2026-09-19,false
SKU-00383,Epoxy Resin 1L,FOOD_DRY,SUP-018,LOC-014,WH-N-BIN-63,9.0,20,11.20,2026-02-26,,false
SKU-00384,Chain Block 1T,FOOD_COLD,SUP-193,LOC-014,WH-N-BIN-64,134.0kilogram,20,778.90,2026-04-10,,false
SKU-00385,Temperature Logger,PACKAGING,SUP-098,LOC-010,WH-J-BIN-65,43.0,40,782.82,28/02/2026,27/09/2026,false
SKU-00386,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-163,LOC-008,WH-H-BIN-66,216.0kilogram,20,72.31,2026-04-16,Mar 28 2026,false
SKU-00387,Welding Rod 3.2mm,PPE,SUP-094,LOC-001,WH-A-BIN-67,388.0 KG,25,248.68,May 08 2026,,false
SKU-00388,Compressed Air Hose,CLEANING,SUP-061,LOC-009,WH-I-BIN-68,305.0kg,20,428.74,05/05/2026,,false
SKU-00389,First Aid Refill,MEDICAL,SUP-194,Warehouse K,WH-K-BIN-69,403.0 KG,10,148.25,Feb 20 2026,,false
SKU-00390,Racking Beam 2.4m,RAW_MATERIALS,SUP-131,LOC-001,WH-A-BIN-70,453.0 KG,25,626.97,07/05/2026,,false
SKU-00391,Stretch Hood Film,CHEMICALS,SUP-071,whse e,WH-E-BIN-71,494.0kilogram,10,682.14,22/02/2026,,false
SKU-00392,,ELECTRONICS,SUP-160,LOC-009,WH-I-BIN-72,262.0 KG,20,512.01,15/03/2026,15/08/2026,false
SKU-00393,Dock Bumpers Pair,FOOD_DRY,SUP-010,LOC-001,WH-A-BIN-73,497.0kilogram,25,794.75,2026-05-09,,false
SKU-00394,Floor Marking Paint,FOOD_COLD,SUP-061,LOC-005,WH-E-BIN-74,462.0,20,703.21,2026-03-11,Feb 15 2027,false
SKU-00395,,PACKAGING,SUP-040,wh_r,WH-R-BIN-75,7.0kg,10,601.47,2026-05-05,,false
SKU-00396,,MACHINERY_PARTS,SUP-066,LOC-012,WH-L-BIN-76,13.0kg,30,227.88,24/05/2026,,false
SKU-00397,Humidity Sensor Probe,PPE,SUP-026,wh_d,WH-D-BIN-77,383.0kg,40,66.09,2026-05-09,,false
SKU-00398,Pallet Strap Tool,CLEANING,SUP-064,LOC-015,WH-O-BIN-78,458.0 KG,10,470.23,03/04/2026,27/06/2027,false
SKU-00399,,MEDICAL,SUP-129,LOC-017,WH-Q-BIN-79,111.0kilogram,,641.49,Jan 29 2026,,false
SKU-00400,Wheel Chock Rubber,RAW_MATERIALS,SUP-104,LOC-001,WH-A-BIN-80,152.0,25,794.38,Apr 30 2026,Sep 05 2026,false
SKU-00401,Steel Bolt M8,CHEMICALS,SUP-042,LOC-003,WH-C-BIN-01,469.0,0,67.64,29/04/2026,,true
SKU-00402,Hydraulic Hose 2in,ELECTRONICS,SUP-031,LOC-001,WH-A-BIN-02,225.0kg,40,5.34,2026-04-15,,false
SKU-00403,Industrial Solvent 5L,FOOD_DRY,SUP-037,LOC-016,WH-P-BIN-03,385.0 KG,,789.99,25/04/2026,,false
SKU-00404,Forklift Battery 24V,FOOD_COLD,SUP-016,LOC-006,WH-F-BIN-04,29.0kg,40,484.30,Jun 03 2026,,false
SKU-00405,Safety Gloves L,PACKAGING,SUP-023,LOC-003,WH-C-BIN-05,1.0 KG,16,651.01,Apr 15 2026,,false
SKU-00406,Conveyor Belt Patch,MACHINERY_PARTS,SUP-193,WH-D,WH-D-BIN-06,274.0,40,522.48,01/03/2026,,false
