shipment_id,sku,supplier_id,destination_location_id,quantity_kg,status,expected_arrival,actual_arrival,carrier,tracking_number,cost_myr
SHP-101327,SKU-00037,SUP-199,LOC-009,65,IN_TRANSIT,2026-05-18,,City-Link,TRK6236043082,1128.06
SHP-101328,SKU-00215,SUP-016,LOC-012,314,PENDING,2026-06-24,,DHL MY,TRK5448122423,392.51
SHP-101329,SKU-00084,SUP-178,LOC-009,389,DELIVERED,2026-06-25,2026-06-26,DHL MY,TRK6101265620,2920.31
SHP-101330,SKU-00248,SUP-064,LOC-017,36,IN_TRANSIT,2026-07-22,,J&T Express,TRK5341432241,2437.81
SHP-101331,SKU-00305,SUP-071,LOC-003,78,DELIVERED,2026-06-07,2026-06-08,GDEX,TRK3633698580,2488.80
SHP-101332,SKU-00355,SUP-061,LOC-002,98,DELIVERED,2026-07-20,2026-07-20,GDEX,TRK2213645783,4947.73
SHP-101333,SKU-00124,SUP-151,LOC-015,495,DELAYED,2026-07-29,,TNT Malaysia,TRK5746979805,343.92
SHP-101334,SKU-00042,SUP-074,LOC-006,11,IN_TRANSIT,2026-05-20,,DHL MY,TRK1103230975,838.44
SHP-101335,SKU-00456,SUP-124,LOC-004,349,IN_TRANSIT,2026-08-06,,DHL MY,TRK1069442836,2251.68
SHP-101336,SKU-00284,SUP-070,LOC-019,92,IN_TRANSIT,2026-07-26,,Pos Laju,TRK3103773090,2387.49
SHP-101337,SKU-00413,SUP-185,LOC-014,360,IN_TRANSIT,2026-05-16,,Pos Laju,TRK6876084541,1241.74
SHP-101338,SKU-00213,SUP-103,LOC-018,330,IN_TRANSIT,2026-05-14,,TNT Malaysia,TRK5371480949,3808.91
SHP-101339,SKU-00131,SUP-100,LOC-019,270,PENDING,2026-06-11,,City-Link,TRK6273309199,4970.90
SHP-101340,SKU-00081,SUP-080,LOC-016,275,DELIVERED,2026-06-01,2026-05-31,J&T Express,TRK5142465999,4061.49
SHP-101341,SKU-00104,SUP-182,LOC-007,102,DELIVERED,2026-06-30,2026-07-01,Pos Laju,TRK1998307553,4750.61
SHP-101342,SKU-00256,SUP-176,LOC-005,168,DELAYED,2026-07-26,,City-Link,TRK5378882599,4250.10
SHP-101343,SKU-00473,SUP-183,LOC-020,379,PENDING,2026-07-02,,GDEX,TRK3616940396,2052.90
SHP-101344,SKU-00326,SUP-184,LOC-011,209,PENDING,2026-05-22,,J&T Express,TRK7136246512,1448.78
SHP-101345,SKU-00050,SUP-054,LOC-020,251,DELIVERED,2026-05-16,2026-05-17,J&T Express,TRK5667742619,4813.17
SHP-101346,SKU-00195,SUP-190,LOC-019,181,IN_TRANSIT,2026-07-30,,City-Link,TRK2778935152,1770.86
SHP-101347,SKU-00100,SUP-010,LOC-009,59,DELIVERED,2026-06-08,2026-06-09,J&T Express,TRK6614463639,1519.68
SHP-101348,SKU-00113,SUP-196,LOC-008,281,DELIVERED,2026-05-26,2026-05-27,TNT Malaysia,TRK8134383300,1749.47
SHP-101349,SKU-00274,SUP-118,LOC-008,35,IN_TRANSIT,2026-06-06,,J&T Express,TRK4282303991,2501.75
SHP-101350,SKU-00286,SUP-132,LOC-020,278,DELIVERED,2026-07-08,2026-07-08,TNT Malaysia,TRK1227367461,2013.40
SHP-101351,SKU-00382,SUP-081,LOC-001,19,DELAYED,2026-07-25,,J&T Express,TRK8654076620,665.89
SHP-101352,SKU-00039,SUP-132,LOC-009,310,DELIVERED,2026-06-04,2026-06-06,Pos Laju,TRK4369674755,4971.80
SHP-101353,SKU-00347,SUP-038,LOC-018,32,DELIVERED,2026-08-03,2026-08-03,Pos Laju,TRK3667956842,627.03
SHP-101354,SKU-00149,SUP-155,LOC-017,289,PENDING,2026-05-12,,City-Link,TRK4781113330,2891.13
SHP-101355,SKU-00311,SUP-072,LOC-020,348,DELIVERED,2026-07-17,2026-07-17,J&T Express,TRK9637904042,4989.66
SHP-101356,SKU-00436,SUP-004,LOC-004,271,DELIVERED,2026-07-31,2026-07-31,TNT Malaysia,TRK4639410841,2785.77
SHP-101357,SKU-00113,SUP-047,LOC-006,167,IN_TRANSIT,2026-07-12,,City-Link,TRK8211819216,4909.30
SHP-101358,SKU-00398,SUP-086,LOC-002,338,DELIVERED,2026-05-17,2026-05-16,Pos Laju,TRK7593955791,800.60
SHP-101359,SKU-00420,SUP-103,LOC-020,212,IN_TRANSIT,2026-06-13,,J&T Express,TRK7461361091,657.99
SHP-101360,SKU-00027,SUP-132,LOC-001,72,DELIVERED,2026-06-01,2026-06-03,Pos Laju,TRK4935063597,1989.49
SHP-101361,SKU-00057,SUP-034,LOC-007,186,DELIVERED,2026-06-16,2026-06-18,J&T Express,TRK6336037592,2353.45
SHP-101362,SKU-00148,SUP-111,LOC-001,474,DELIVERED,2026-06-01,2026-06-03,City-Link,TRK1035309194,1127.52
SHP-101363,SKU-00130,SUP-166,LOC-010,281,PENDING,2026-07-14,,Pos Laju,TRK5674262978,4259.85
SHP-101364,SKU-00075,SUP-002,LOC-012,277,PENDING,2026-06-27,,GDEX,TRK6112012137,3453.15
SHP-101365,SKU-00164,SUP-076,LOC-018,40,DELIVERED,2026-06-25,2026-06-27,City-Link,TRK4919276337,4989.63
SHP-101366,SKU-00193,SUP-078,LOC-017,19,IN_TRANSIT,2026-06-11,,Pos Laju,TRK1851414288,3906.18
SHP-101367,SKU-00006,SUP-131,LOC-019,186,DELAYED,2026-07-21,,TNT Malaysia,TRK8800224812,789.75
SHP-101368,SKU-00307,SUP-195,LOC-014,31,DELIVERED,2026-07-20,2026-07-22,City-Link,TRK6084149646,2885.02
SHP-101369,SKU-00461,SUP-067,LOC-001,40,DELIVERED,2026-05-16,2026-05-15,DHL MY,TRK4996992133,4609.87
SHP-101370,SKU-00466,SUP-187,LOC-011,366,DELIVERED,2026-05-28,2026-05-27,TNT Malaysia,TRK2249687804,3590.24
SHP-101371,SKU-00309,SUP-093,LOC-010,337,DELIVERED,2026-06-26,2026-06-27,GDEX,TRK1324106234,4706.72
SHP-101372,SKU-00229,SUP-195,LOC-013,452,DELIVERED,2026-07-23,2026-07-23,TNT Malaysia,TRK3152810258,559.99
SHP-101373,SKU-00404,SUP-040,LOC-014,74,DELIVERED,2026-06-04,2026-06-05,Pos Laju,TRK3935137863,246.34
SHP-101374,SKU-00332,SUP-087,LOC-008,380,DELIVERED,2026-07-26,2026-07-26,TNT Malaysia,TRK9147032122,162.73
SHP-101375,SKU-00149,SUP-074,LOC-010,265,DELIVERED,2026-08-03,2026-08-04,GDEX,TRK5932945809,3790.02
SHP-101376,SKU-00467,SUP-047,LOC-001,455,DELIVERED,2026-05-20,2026-05-21,City-Link,TRK9164652689,1084.38
SHP-101377,SKU-00453,SUP-156,LOC-008,8,DELIVERED,2026-07-21,2026-07-23,DHL MY,TRK6836516013,269.98
SHP-101378,SKU-00212,SUP-041,LOC-013,141,DELIVERED,2026-06-27,2026-06-26,TNT Malaysia,TRK4566515696,4220.68
SHP-101379,SKU-00130,SUP-147,LOC-007,213,DELIVERED,2026-05-29,2026-05-30,DHL MY,TRK4609708186,2351.33
SHP-101380,SKU-00325,SUP-121,LOC-001,253,PENDING,2026-06-18,,DHL MY,TRK6168817550,1009.23
SHP-101381,SKU-00304,SUP-025,LOC-002,246,IN_TRANSIT,2026-05-12,,J&T Express,TRK5195750330,2367.25
SHP-101382,SKU-00208,SUP-024,LOC-018,284,PENDING,2026-06-28,,J&T Express,TRK4658421951,1818.96
SHP-101383,SKU-00390,SUP-139,LOC-004,36,DELIVERED,2026-06-25,2026-06-24,GDEX,TRK7510756759,2577.02
SHP-101384,SKU-00191,SUP-051,LOC-015,96,CANCELLED,2026-07-05,,GDEX,TRK6289505813,3810.41
SHP-101385,SKU-00015,SUP-078,LOC-012,124,PENDING,2026-06-26,,GDEX,TRK4406490151,4021.73
SHP-101386,SKU-00286,SUP-072,LOC-014,283,CANCELLED,2026-05-13,,TNT Malaysia,TRK8345989001,4677.22
SHP-101387,SKU-00349,SUP-051,LOC-008,185,DELIVERED,2026-05-22,2026-05-24,DHL MY,TRK9250084866,401.20
SHP-101388,SKU-00071,SUP-188,LOC-003,280,IN_TRANSIT,2026-06-25,,Pos Laju,TRK1883107789,4835.04
SHP-101389,SKU-00367,SUP-101,LOC-001,355,DELAYED,2026-07-28,,City-Link,TRK4692967368,443.97
SHP-101390,SKU-00118,SUP-113,LOC-003,293,DELIVERED,2026-06-08,2026-06-10,City-Link,TRK9435633424,2357.09
SHP-101391,SKU-00053,SUP-003,LOC-002,170,DELIVERED,2026-06-13,2026-06-13,Pos Laju,TRK7414366914,3075.89
SHP-101392,SKU-00397,SUP-140,LOC-010,106,DELIVERED,2026-08-06,2026-08-06,DHL MY,TRK6244378342,4410.51
SHP-101393,SKU-00050,SUP-165,LOC-010,376,IN_TRANSIT,2026-08-06,,TNT Malaysia,TRK5376703419,2194.19
SHP-101394,SKU-00305,SUP-127,LOC-012,110,DELIVERED,2026-06-23,2026-06-25,DHL MY,TRK9893151578,522.59
SHP-101395,SKU-00346,SUP-152,LOC-011,268,DELIVERED,2026-07-14,2026-07-13,TNT Malaysia,TRK1036532186,2187.59
SHP-101396,SKU-00278,SUP-176,LOC-010,207,IN_TRANSIT,2026-06-19,,DHL MY,TRK9342734199,457.74
SHP-101397,SKU-00100,SUP-063,LOC-001,149,IN_TRANSIT,2026-06-03,,DHL MY,TRK2388201928,653.13
SHP-101398,SKU-00173,SUP-036,LOC-002,330,CANCELLED,2026-05-20,,City-Link,TRK4770225440,4292.37
SHP-101399,SKU-00330,SUP-091,LOC-013,474,IN_TRANSIT,2026-05-22,,DHL MY,TRK5397186975,716.23
SHP-101400,SKU-00422,SUP-034,LOC-011,261,DELIVERED,2026-06-08,2026-06-09,TNT Malaysia,TRK8812593243,344.28
SHP-101401,SKU-00287,SUP-016,LOC-012,330,DELIVERED,2026-05-20,2026-05-20,TNT Malaysia,TRK4059126955,3952.12
SHP-101402,SKU-00177,SUP-013,LOC-005,11,DELIVERED,2026-05-25,2026-05-25,City-Link,TRK7486323752,1717.11
SHP-101403,SKU-00325,SUP-029,LOC-018,268,IN_TRANSIT,2026-05-27,,City-Link,TRK1959613494,1917.20
SHP-101404,SKU-00204,SUP-054,LOC-002,93,DELIVERED,2026-07-19,2026-07-21,Pos Laju,TRK8577843205,3981.98
SHP-101405,SKU-00353,SUP-096,LOC-005,29,DELIVERED,2026-06-23,2026-06-23,DHL MY,TRK2276218351,3925.31
SHP-101406,SKU-00225,SUP-075,LOC-014,13,DELIVERED,2026-06-11,2026-06-13,J&T Express,TRK1087670176,1493.48
SHP-101407,SKU-00150,SUP-019,LOC-006,253,IN_TRANSIT,2026-06-22,,City-Link,TRK4662514463,2027.10
SHP-101408,SKU-00344,SUP-092,LOC-019,63,DELIVERED,2026-06-26,2026-06-27,TNT Malaysia,TRK5360516529,1647.62
SHP-101409,SKU-00436,SUP-013,LOC-019,274,DELIVERED,2026-07-05,2026-07-07,TNT Malaysia,TRK4570596497,3064.20
SHP-101410,SKU-00493,SUP-168,LOC-002,211,DELIVERED,2026-06-02,2026-06-04,Pos Laju,TRK3833655139,4337.94
SHP-101411,SKU-00174,SUP-015,LOC-015,11,DELIVERED,2026-06-10,2026-06-09,J&T Express,TRK9982376090,245.24
SHP-101412,SKU-00220,SUP-049,LOC-002,465,PENDING,2026-06-21,,J&T Express,TRK8730269442,968.84
SHP-101413,SKU-00284,SUP-051,LOC-014,136,IN_TRANSIT,2026-07-22,,TNT Malaysia,TRK6498654148,4851.06
SHP-101414,SKU-00457,SUP-116,LOC-001,275,DELIVERED,2026-06-25,2026-06-27,DHL MY,TRK3479977306,3997.40
SHP-101415,SKU-00445,SUP-160,LOC-012,243,IN_TRANSIT,2026-06-03,,J&T Express,TRK9350151293,4715.22
SHP-101416,SKU-00363,SUP-079,LOC-004,259,PENDING,2026-05-29,,TNT Malaysia,TRK2270326193,835.40
SHP-101417,SKU-00323,SUP-200,LOC-001,114,IN_TRANSIT,2026-06-13,,J&T Express,TRK1052260285,575.52
SHP-101418,SKU-00174,SUP-062,LOC-006,324,IN_TRANSIT,2026-07-28,,Pos Laju,TRK8553009352,712.01
SHP-101419,SKU-00278,SUP-193,LOC-009,372,PENDING,2026-05-21,,DHL MY,TRK2408871059,2579.63
SHP-101420,SKU-00075,SUP-124,LOC-001,215,PENDING,2026-06-01,,J&T Express,TRK9639855758,176.10
SHP-101421,SKU-00189,SUP-029,LOC-011,116,DELIVERED,2026-05-17,2026-05-17,GDEX,TRK5210178184,1273.25
SHP-101422,SKU-00099,SUP-190,LOC-013,247,PENDING,2026-06-28,,GDEX,TRK9816426217,2280.87
SHP-101423,SKU-00227,SUP-093,LOC-003,355,DELIVERED,2026-06-17,2026-06-19,GDEX,TRK5008391346,2539.02
SHP-101424,SKU-00076,SUP-137,LOC-012,408,PENDING,2026-07-03,,Pos Laju,TRK8334309888,4319.64
SHP-101425,SKU-00239,SUP-049,LOC-002,273,PENDING,2026-05-11,,J&T Express,TRK2178987084,2019.41
SHP-101426,SKU-00311,SUP-002,LOC-010,188,DELIVERED,2026-07-07,2026-07-09,City-Link,TRK5607412480,4201.81
SHP-101427,SKU-00195,SUP-160,LOC-013,364,DELIVERED,2026-07-14,2026-07-13,DHL MY,TRK4833976526,856.44
SHP-101428,SKU-00242,SUP-156,LOC-001,245,DELAYED,2026-07-23,,TNT Malaysia,TRK1123427402,2898.13
SHP-101429,SKU-00431,SUP-048,LOC-017,238,DELIVERED,2026-06-13,2026-06-12,DHL MY,TRK6738283964,2506.86
SHP-101430,SKU-00240,SUP-113,LOC-018,46,DELIVERED,2026-06-08,2026-06-08,TNT Malaysia,TRK7229768798,3586.38
SHP-101431,SKU-00437,SUP-187,LOC-010,434,IN_TRANSIT,2026-07-24,,J&T Express,TRK6840962464,1465.54
SHP-101432,SKU-00366,SUP-086,LOC-016,99,CANCELLED,2026-05-25,,City-Link,TRK1320735097,770.01
SHP-101433,SKU-00053,SUP-130,LOC-004,356,DELAYED,2026-07-21,,City-Link,TRK6474689185,2264.83
SHP-101434,SKU-00051,SUP-043,LOC-011,233,IN_TRANSIT,2026-08-09,,Pos Laju,TRK9403430946,4260.63
SHP-101435,SKU-00361,SUP-051,LOC-003,477,PENDING,2026-07-05,,TNT Malaysia,TRK2596127840,2516.78
SHP-101436,SKU-00454,SUP-092,LOC-009,39,DELIVERED,2026-06-25,2026-06-25,TNT Malaysia,TRK1241173122,2664.31
SHP-101437,SKU-00446,SUP-082,LOC-014,235,PENDING,2026-05-22,,GDEX,TRK5859297363,3865.54
SHP-101438,SKU-00099,SUP-009,LOC-015,67,DELAYED,2026-07-25,,Pos Laju,TRK9946849379,4048.59
SHP-101439,SKU-00378,SUP-040,LOC-005,288,DELIVERED,2026-06-08,2026-06-09,City-Link,TRK4344872221,1768.37
SHP-101440,SKU-00192,SUP-139,LOC-003,481,DELIVERED,2026-06-13,2026-06-14,GDEX,TRK1675845008,644.52
SHP-101441,SKU-00229,SUP-056,LOC-017,116,CANCELLED,2026-05-16,,GDEX,TRK7971187777,1785.77
SHP-101442,SKU-00216,SUP-075,LOC-007,442,DELAYED,2026-07-23,,Pos Laju,TRK5696345247,4142.12
SHP-101443,SKU-00080,SUP-059,LOC-010,494,DELAYED,2026-07-23,,TNT Malaysia,TRK4134537008,2828.15
SHP-101444,SKU-00053,SUP-123,LOC-004,226,DELIVERED,2026-06-24,2026-06-26,City-Link,TRK2362346361,2974.15
SHP-101445,SKU-00366,SUP-125,LOC-003,356,DELIVERED,2026-05-20,2026-05-21,DHL MY,TRK3578025819,2280.09
SHP-101446,SKU-00154,SUP-042,LOC-010,119,DELIVERED,2026-08-05,2026-08-04,DHL MY,TRK4653323958,1992.02
SHP-101447,SKU-00340,SUP-132,LOC-005,255,PENDING,2026-07-20,,Pos Laju,TRK2288615608,1484.04
SHP-101448,SKU-00429,SUP-140,LOC-016,158,DELIVERED,2026-06-05,2026-06-07,DHL MY,TRK5506679609,721.61
SHP-101449,SKU-00286,SUP-187,LOC-015,474,PENDING,2026-08-03,,GDEX,TRK5076534715,3160.80
SHP-101450,SKU-00479,SUP-032,LOC-008,475,DELIVERED,2026-05-24,2026-05-23,Pos Laju,TRK7233986705,603.78
SHP-101451,SKU-00302,SUP-112,LOC-016,201,DELIVERED,2026-07-01,2026-07-03,Pos Laju,TRK7034938240,2763.36
SHP-101452,SKU-00225,SUP-175,LOC-018,407,DELIVERED,2026-06-03,2026-06-04,TNT Malaysia,TRK8735997956,1365.63
SHP-101453,SKU-00116,SUP-088,LOC-010,320,PENDING,2026-07-09,,TNT Malaysia,TRK7030283662,4268.25
SHP-101454,SKU-00320,SUP-109,LOC-017,93,DELIVERED,2026-06-30,2026-06-29,J&T Express,TRK6057368138,4464.22
SHP-101455,SKU-00025,SUP-061,LOC-015,166,DELAYED,2026-07-28,,City-Link,TRK9984325718,2357.55
SHP-101456,SKU-00057,SUP-047,LOC-007,492,PENDING,2026-07-19,,DHL MY,TRK5090882170,2786.34
SHP-101457,SKU-00367,SUP-007,LOC-012,171,DELIVERED,2026-06-15,2026-06-16,DHL MY,TRK8196321601,2112.76
SHP-101458,SKU-00433,SUP-126,LOC-019,193,DELAYED,2026-07-26,,TNT Malaysia,TRK9464784711,2549.07
SHP-101459,SKU-00362,SUP-047,LOC-018,95,DELIVERED,2026-05-07,2026-05-08,City-Link,TRK1785027506,1829.85
SHP-101460,SKU-00014,SUP-134,LOC-017,74,DELIVERED,2026-07-31,2026-08-01,City-Link,TRK6195657055,950.85
SHP-101461,SKU-00024,SUP-084,LOC-006,55,DELIVERED,2026-06-12,2026-06-12,Pos Laju,TRK7988234312,101.57
SHP-101462,SKU-00144,SUP-187,LOC-009,63,DELIVERED,2026-07-01,2026-07-03,City-Link,TRK6633249344,628.17
SHP-101463,SKU-00396,SUP-197,LOC-003,237,DELIVERED,2026-07-23,2026-07-24,TNT Malaysia,TRK1822785581,4516.47
SHP-101464,SKU-00008,SUP-007,LOC-002,227,DELIVERED,2026-07-28,2026-07-28,DHL MY,TRK7913775807,4674.63
SHP-101465,SKU-00245,SUP-200,LOC-016,91,IN_TRANSIT,2026-05-24,,TNT Malaysia,TRK1833991923,3193.23
SHP-101466,SKU-00485,SUP-062,LOC-006,134,IN_TRANSIT,2026-06-06,,TNT Malaysia,TRK2860465961,4018.71
SHP-101467,SKU-00258,SUP-079,LOC-017,303,IN_TRANSIT,2026-06-09,,Pos Laju,TRK5827065385,1668.11
SHP-101468,SKU-00144,SUP-050,LOC-004,411,DELIVERED,2026-06-20,2026-06-19,TNT Malaysia,TRK6630035449,3247.98
SHP-101469,SKU-00158,SUP-163,LOC-004,410,PENDING,2026-07-13,,GDEX,TRK7685032295,1997.28
SHP-101470,SKU-00371,SUP-149,LOC-019,414,IN_TRANSIT,2026-07-13,,City-Link,TRK3048108267,2266.57
SHP-101471,SKU-00121,SUP-183,LOC-018,307,IN_TRANSIT,2026-06-02,,DHL MY,TRK8706750621,158.80
SHP-101472,SKU-00380,SUP-190,LOC-009,83,DELIVERED,2026-07-21,2026-07-23,DHL MY,TRK9694236922,4367.61
SHP-101473,SKU-00180,SUP-191,LOC-015,490,DELAYED,2026-07-30,,TNT Malaysia,TRK2101939608,2662.22
SHP-101474,SKU-00136,SUP-026,LOC-018,265,DELAYED,2026-07-29,,DHL MY,TRK6742755829,3751.58
SHP-101475,SKU-00220,SUP-094,LOC-009,154,IN_TRANSIT,2026-07-24,,GDEX,TRK3785963808,3478.76
SHP-101476,SKU-00265,SUP-189,LOC-004,134,DELIVERED,2026-05-28,2026-05-29,TNT Malaysia,TRK8082722161,711.38
SHP-101477,SKU-00350,SUP-167,LOC-003,300,PENDING,2026-05-10,,City-Link,TRK8673441618,1268.12
SHP-101478,SKU-00030,SUP-028,LOC-018,80,DELIVERED,2026-06-11,2026-06-12,J&T Express,TRK9489402609,4543.30
SHP-101479,SKU-00369,SUP-120,LOC-004,358,DELIVERED,2026-06-23,2026-06-22,City-Link,TRK5025240961,4544.00
SHP-101480,SKU-00420,SUP-176,LOC-002,199,PENDING,2026-05-15,,GDEX,TRK5001295455,2069.49
SHP-101481,SKU-00096,SUP-146,LOC-006,33,IN_TRANSIT,2026-05-13,,City-Link,TRK2462939513,419.45
SHP-101482,SKU-00330,SUP-043,LOC-019,498,IN_TRANSIT,2026-07-19,,City-Link,TRK2180129769,1510.84
SHP-101483,SKU-00152,SUP-015,LOC-014,229,DELIVERED,2026-05-12,2026-05-11,GDEX,TRK6493847762,287.14
SHP-101484,SKU-00462,SUP-149,LOC-016,408,DELIVERED,2026-06-30,2026-07-02,J&T Express,TRK7511517628,3803.77
SHP-101485,SKU-00226,SUP-194,LOC-009,500,DELIVERED,2026-07-18,2026-07-19,DHL MY,TRK1991393301,1304.22
SHP-101486,SKU-00373,SUP-098,LOC-017,7,DELIVERED,2026-06-29,2026-06-28,GDEX,TRK9653469676,3081.51
SHP-101487,SKU-00028,SUP-100,LOC-009,377,IN_TRANSIT,2026-08-04,,J&T Express,TRK2799244557,3447.90
SHP-101488,SKU-00399,SUP-068,LOC-016,158,PENDING,2026-07-08,,TNT Malaysia,TRK4622277156,2751.35
SHP-101489,SKU-00471,SUP-061,LOC-010,241,DELIVERED,2026-06-02,2026-06-02,City-Link,TRK6097860836,4343.86
SHP-101490,SKU-00106,SUP-132,LOC-014,486,IN_TRANSIT,2026-06-20,,DHL MY,TRK5573436792,3232.06
SHP-101491,SKU-00350,SUP-160,LOC-007,316,IN_TRANSIT,2026-06-04,,GDEX,TRK2009866152,2447.38
SHP-101492,SKU-00313,SUP-097,LOC-003,273,DELAYED,2026-07-26,,Pos Laju,TRK4379772240,2319.77
SHP-101493,SKU-00239,SUP-087,LOC-005,161,PENDING,2026-06-28,,DHL MY,TRK1896880820,1572.88
SHP-101494,SKU-00432,SUP-164,LOC-002,268,IN_TRANSIT,2026-07-12,,Pos Laju,TRK9614093661,1687.63
SHP-101495,SKU-00244,SUP-009,LOC-006,317,DELIVERED,2026-08-10,2026-08-10,TNT Malaysia,TRK8998701237,313.35
SHP-101496,SKU-00095,SUP-141,LOC-016,178,DELIVERED,2026-07-08,2026-07-08,Pos Laju,TRK2723444384,4430.76
SHP-101497,SKU-00296,SUP-053,LOC-006,184,DELIVERED,2026-07-15,2026-07-17,Pos Laju,TRK1485910685,1534.73
SHP-101498,SKU-00263,SUP-087,LOC-014,366,CANCELLED,2026-05-24,,DHL MY,TRK1482881550,1255.87
SHP-101499,SKU-00497,SUP-042,LOC-005,118,IN_TRANSIT,2026-07-27,,TNT Malaysia,TRK5650955203,3083.24
SHP-101500,SKU-00232,SUP-195,LOC-011,138,DELIVERED,2026-07-07,2026-07-07,TNT Malaysia,TRK7047792319,1288.59
SHP-101501,SKU-00041,SUP-159,LOC-001,234,IN_TRANSIT,2026-06-27,,DHL MY,TRK2222731076,628.75
SHP-101502,SKU-00121,SUP-120,LOC-017,454,DELIVERED,2026-07-10,2026-07-09,J&T Express,TRK5216717757,1358.59
SHP-101503,SKU-00094,SUP-052,LOC-003,100,PENDING,2026-06-25,,GDEX,TRK7723200478,1069.96
SHP-101504,SKU-00286,SUP-030,LOC-019,214,DELIVERED,2026-07-06,2026-07-05,J&T Express,TRK5804823388,4937.02
SHP-101505,SKU-00103,SUP-107,LOC-019,38,CANCELLED,2026-05-12,,TNT Malaysia,TRK6726324492,2800.98
SHP-101506,SKU-00266,SUP-076,LOC-010,117,DELIVERED,2026-05-21,2026-05-21,City-Link,TRK4896381390,3347.05
SHP-101507,SKU-00115,SUP-013,LOC-013,91,PENDING,2026-05-18,,City-Link,TRK8659957285,1567.80
SHP-101508,SKU-00310,SUP-123,LOC-017,48,CANCELLED,2026-07-23,,DHL MY,TRK6798735037,3696.71
SHP-101509,SKU-00384,SUP-014,LOC-015,418,IN_TRANSIT,2026-06-29,,TNT Malaysia,TRK7791384606,4444.18
SHP-101510,SKU-00117,SUP-139,LOC-015,258,CANCELLED,2026-08-07,,DHL MY,TRK2244943270,2316.85
SHP-101511,SKU-00494,SUP-159,LOC-016,227,DELIVERED,2026-07-13,2026-07-13,DHL MY,TRK8144535257,4059.96
SHP-101512,SKU-00017,SUP-034,LOC-001,67,PENDING,2026-06-24,,Pos Laju,TRK1413208402,4163.56
SHP-101513,SKU-00135,SUP-136,LOC-014,129,DELIVERED,2026-07-09,2026-07-09,Pos Laju,TRK2849011145,3442.91
SHP-101514,SKU-00175,SUP-148,LOC-010,349,PENDING,2026-07-02,,TNT Malaysia,TRK4294872357,3734.34
SHP-101515,SKU-00189,SUP-125,LOC-007,55,DELIVERED,2026-07-18,2026-07-19,J&T Express,TRK2709141772,4038.39
SHP-101516,SKU-00218,SUP-180,LOC-011,337,DELIVERED,2026-07-19,2026-07-19,Pos Laju,TRK5598492878,1408.18
SHP-101517,SKU-00343,SUP-007,LOC-009,244,IN_TRANSIT,2026-05-26,,TNT Malaysia,TRK2718941787,621.11
SHP-101518,SKU-00458,SUP-006,LOC-018,436,DELIVERED,2026-08-01,2026-08-01,DHL MY,TRK3525691070,583.65
SHP-101519,SKU-00058,SUP-038,LOC-017,62,PENDING,2026-06-01,,GDEX,TRK5295308527,775.88
SHP-101520,SKU-00086,SUP-017,LOC-010,404,DELIVERED,2026-07-31,2026-08-02,J&T Express,TRK8436801606,4886.07
SHP-101521,SKU-00148,SUP-005,LOC-011,202,DELIVERED,2026-06-22,2026-06-23,DHL MY,TRK4549132010,416.21
SHP-101522,SKU-00374,SUP-057,LOC-009,312,PENDING,2026-07-06,,GDEX,TRK4622709178,1333.00
SHP-101523,SKU-00404,SUP-035,LOC-020,403,DELIVERED,2026-06-06,2026-06-06,GDEX,TRK6187577221,3535.33
SHP-101524,SKU-00488,SUP-063,LOC-013,400,IN_TRANSIT,2026-06-03,,J&T Express,TRK2909764516,4482.79
SHP-101525,SKU-00137,SUP-147,LOC-008,232,PENDING,2026-06-24,,TNT Malaysia,TRK9490829988,4293.07
SHP-101526,SKU-00132,SUP-140,LOC-001,454,DELIVERED,2026-07-25,2026-07-26,Pos Laju,TRK6298946231,1469.77
SHP-101527,SKU-00024,SUP-004,LOC-002,426,DELIVERED,2026-07-21,2026-07-22,TNT Malaysia,TRK2233851468,2185.91
SHP-101528,SKU-00221,SUP-172,LOC-013,256,DELAYED,2026-07-29,,GDEX,TRK8332223698,3789.13
SHP-101529,SKU-00287,SUP-029,LOC-019,201,CANCELLED,2026-07-16,,City-Link,TRK8455328887,2205.27
SHP-101530,SKU-00128,SUP-067,LOC-004,382,DELIVERED,2026-08-01,2026-07-31,City-Link,TRK3649615191,1132.77
SHP-101531,SKU-00258,SUP-066,LOC-006,89,DELAYED,2026-07-21,,GDEX,TRK3178479488,3921.55
SHP-101532,SKU-00150,SUP-070,LOC-013,107,DELAYED,2026-07-24,,Pos Laju,TRK3791808389,1925.38
SHP-101533,SKU-00360,SUP-141,LOC-011,318,PENDING,2026-07-08,,City-Link,TRK9346915881,1590.92
SHP-101534,SKU-00497,SUP-018,LOC-012,344,IN_TRANSIT,2026-07-27,,DHL MY,TRK1216088136,4926.01
SHP-101535,SKU-00437,SUP-052,LOC-017,471,DELAYED,2026-07-28,,DHL MY,TRK6569349880,1673.36
SHP-101536,SKU-00240,SUP-122,LOC-002,423,IN_TRANSIT,2026-05-13,,DHL MY,TRK3340077540,1021.37
SHP-101537,SKU-00095,SUP-176,LOC-019,10,IN_TRANSIT,2026-07-29,,Pos Laju,TRK9555997352,2195.32
SHP-101538,SKU-00414,SUP-122,LOC-016,430,DELIVERED,2026-07-15,2026-07-17,City-Link,TRK7911667640,1554.05
SHP-101539,SKU-00101,SUP-030,LOC-005,360,DELIVERED,2026-05-25,2026-05-25,DHL MY,TRK8773122726,4802.47
